rank,tensor,expert_idx,role,layer,expert_bytes,rows,bytes,prompts,source_rows,source_bytes,jobs_hist
1117,blk.57.ffn_up_exps.weight,168,up,57,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""4"": 1, ""5"": 3, ""6"": 3, ""7"": 2, ""8"": 1}"
1118,blk.57.ffn_gate_exps.weight,168,gate,57,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""4"": 1, ""5"": 3, ""6"": 3, ""7"": 2, ""8"": 1}"
1119,blk.40.ffn_gate_exps.weight,151,gate,40,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""2"": 2, ""3"": 3, ""4"": 2, ""5"": 1, ""7"": 2}"
1120,blk.43.ffn_gate_exps.weight,102,gate,43,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""2"": 1, ""3"": 2, ""5"": 3, ""6"": 2, ""7"": 1, ""8"": 1}"
1121,blk.14.ffn_gate_exps.weight,114,gate,14,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 1}"
1122,blk.38.ffn_gate_exps.weight,88,gate,38,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""1"": 1, ""2"": 1, ""3"": 3, ""5"": 2, ""6"": 2, ""7"": 1}"
1123,blk.31.ffn_gate_exps.weight,381,gate,31,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""2"": 1, ""4"": 4, ""5"": 3, ""6"": 2}"
1124,blk.53.ffn_gate_exps.weight,57,gate,53,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""3"": 1, ""4"": 2, ""5"": 3, ""6"": 1, ""7"": 3}"
1125,blk.53.ffn_gate_exps.weight,380,gate,53,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""3"": 2, ""4"": 2, ""5"": 3, ""6"": 2, ""7"": 1}"
1126,blk.39.ffn_gate_exps.weight,107,gate,39,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 5, ""5"": 1, ""6"": 1}"
1127,blk.40.ffn_gate_exps.weight,30,gate,40,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""2"": 4, ""3"": 2, ""4"": 1, ""5"": 2, ""7"": 1}"
1128,blk.4.ffn_up_exps.weight,356,up,4,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""4"": 1, ""5"": 5, ""7"": 1, ""8"": 3}"
1129,blk.4.ffn_gate_exps.weight,356,gate,4,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""4"": 1, ""5"": 5, ""7"": 1, ""8"": 3}"
1130,blk.56.ffn_up_exps.weight,84,up,56,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""3"": 1, ""4"": 3, ""5"": 3, ""6"": 3}"
1131,blk.56.ffn_gate_exps.weight,84,gate,56,5619712,10,56197120,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 56197120}","{""3"": 1, ""4"": 3, ""5"": 3, ""6"": 3}"
1132,blk.34.ffn_up_exps.weight,111,up,34,4706304,10,47063040,"dev_france_regression,dev_intelligence_general","{""6"": 10}","{""6"": 47063040}","{""3"": 5, ""4"": 1, ""5"": 3, ""6"": 1}"
1133,blk.9.ffn_gate_exps.weight,178,gate,9,4706304,10,47063040,"dev_france_regression,dev_intelligence_general","{""3"": 10}","{""3"": 47063040}","{""3"": 1, ""4"": 3, ""5"": 3, ""6"": 3}"
1134,blk.45.ffn_up_exps.weight,379,up,45,4706304,10,47063040,"dev_france_regression,dev_intelligence_general","{""8"": 10}","{""8"": 47063040}","{""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 2}"
1135,blk.7.ffn_gate_exps.weight,63,gate,7,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 3, ""8"": 3}"
1136,blk.23.ffn_up_exps.weight,247,up,23,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 4, ""7"": 1, ""8"": 1}"
1137,blk.23.ffn_gate_exps.weight,247,gate,23,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 1, ""4"": 1, ""6"": 4, ""7"": 1, ""8"": 1}"
1138,blk.29.ffn_up_exps.weight,161,up,29,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 4, ""8"": 1}"
1139,blk.36.ffn_up_exps.weight,211,up,36,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""5"": 1, ""7"": 1, ""8"": 7}"
1140,blk.49.ffn_up_exps.weight,282,up,49,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 3, ""5"": 2, ""6"": 2, ""8"": 2}"
1141,blk.13.ffn_up_exps.weight,225,up,13,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2}"
1142,blk.13.ffn_gate_exps.weight,225,gate,13,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2}"
1143,blk.19.ffn_up_exps.weight,163,up,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 1, ""6"": 2, ""7"": 4, ""8"": 3}"
1144,blk.19.ffn_gate_exps.weight,163,gate,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 1, ""6"": 2, ""7"": 4, ""8"": 3}"
1145,blk.20.ffn_up_exps.weight,214,up,20,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""5"": 1, ""6"": 4, ""7"": 3, ""8"": 1}"
1146,blk.20.ffn_gate_exps.weight,214,gate,20,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""5"": 1, ""6"": 4, ""7"": 3, ""8"": 1}"
1147,blk.24.ffn_up_exps.weight,348,up,24,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 3, ""5"": 1, ""6"": 1, ""7"": 3, ""8"": 2}"
1148,blk.24.ffn_gate_exps.weight,348,gate,24,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 3, ""5"": 1, ""6"": 1, ""7"": 3, ""8"": 2}"
1149,blk.51.ffn_up_exps.weight,30,up,51,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""4"": 4, ""5"": 2, ""6"": 1, ""7"": 2}"
1150,blk.53.ffn_up_exps.weight,182,up,53,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 3, ""4"": 2, ""5"": 2, ""6"": 3}"
1151,blk.1.ffn_up_exps.weight,307,up,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 3, ""5"": 2, ""6"": 1, ""7"": 3, ""8"": 1}"
1152,blk.1.ffn_gate_exps.weight,307,gate,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 3, ""5"": 2, ""6"": 1, ""7"": 3, ""8"": 1}"
1153,blk.10.ffn_up_exps.weight,377,up,10,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 4, ""6"": 3, ""7"": 2, ""8"": 1}"
1154,blk.10.ffn_gate_exps.weight,377,gate,10,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 4, ""6"": 3, ""7"": 2, ""8"": 1}"
1155,blk.29.ffn_up_exps.weight,2,up,29,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 2, ""4"": 3, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1}"
1156,blk.48.ffn_up_exps.weight,93,up,48,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 3, ""6"": 2, ""7"": 1, ""8"": 2}"
1157,blk.25.ffn_up_exps.weight,328,up,25,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 2, ""6"": 1, ""7"": 4, ""8"": 3}"
1158,blk.25.ffn_gate_exps.weight,328,gate,25,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 2, ""6"": 1, ""7"": 4, ""8"": 3}"
1159,blk.19.ffn_up_exps.weight,325,up,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 1, ""7"": 6, ""8"": 2}"
1160,blk.19.ffn_gate_exps.weight,325,gate,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 1, ""7"": 6, ""8"": 2}"
1161,blk.30.ffn_up_exps.weight,91,up,30,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 6}"
1162,blk.30.ffn_up_exps.weight,130,up,30,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 1, ""6"": 2, ""7"": 2, ""8"": 5}"
1163,blk.37.ffn_up_exps.weight,73,up,37,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 1, ""7"": 4, ""8"": 5}"
1164,blk.38.ffn_up_exps.weight,298,up,38,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""7"": 3, ""8"": 7}"
1165,blk.42.ffn_up_exps.weight,10,up,42,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 1, ""5"": 2, ""6"": 2, ""7"": 1, ""8"": 3}"
1166,blk.43.ffn_up_exps.weight,115,up,43,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 2, ""6"": 2, ""8"": 6}"
1167,blk.43.ffn_up_exps.weight,287,up,43,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 2, ""6"": 2, ""8"": 6}"
1168,blk.44.ffn_up_exps.weight,373,up,44,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""6"": 3, ""7"": 2, ""8"": 4}"
1169,blk.48.ffn_up_exps.weight,203,up,48,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 2, ""6"": 1, ""7"": 3, ""8"": 4}"
1170,blk.43.ffn_up_exps.weight,75,up,43,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 3, ""4"": 3, ""5"": 1, ""6"": 1, ""7"": 1}"
1171,blk.52.ffn_up_exps.weight,134,up,52,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 2, ""5"": 2, ""6"": 3, ""7"": 1, ""8"": 1}"
1172,blk.54.ffn_up_exps.weight,194,up,54,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""3"": 1, ""4"": 2, ""5"": 5, ""6"": 1}"
1173,blk.9.ffn_gate_exps.weight,270,gate,9,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 2, ""5"": 3, ""6"": 2, ""7"": 1, ""8"": 1}"
1174,blk.21.ffn_up_exps.weight,124,up,21,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""2"": 1, ""4"": 2, ""5"": 4, ""6"": 2}"
1175,blk.21.ffn_gate_exps.weight,124,gate,21,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""2"": 1, ""4"": 2, ""5"": 4, ""6"": 2}"
1176,blk.25.ffn_up_exps.weight,17,up,25,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 2, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 3}"
1177,blk.25.ffn_gate_exps.weight,17,gate,25,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 2, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 3}"
1178,blk.49.ffn_up_exps.weight,210,up,49,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""2"": 1, ""4"": 3, ""5"": 4, ""6"": 1}"
1179,blk.54.ffn_up_exps.weight,237,up,54,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 2, ""4"": 2, ""6"": 3, ""7"": 1}"
1180,blk.19.ffn_up_exps.weight,302,up,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 4, ""4"": 2, ""5"": 1, ""7"": 1, ""8"": 1}"
1181,blk.19.ffn_gate_exps.weight,302,gate,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 4, ""4"": 2, ""5"": 1, ""7"": 1, ""8"": 1}"
1182,blk.36.ffn_up_exps.weight,136,up,36,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 1, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 1}"
1183,blk.50.ffn_up_exps.weight,222,up,50,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 2, ""2"": 1, ""3"": 3, ""4"": 2, ""5"": 1, ""6"": 1}"
1184,blk.1.ffn_up_exps.weight,368,up,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""4"": 3, ""6"": 5, ""7"": 1}"
1185,blk.1.ffn_gate_exps.weight,368,gate,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""4"": 3, ""6"": 5, ""7"": 1}"
1186,blk.9.ffn_gate_exps.weight,100,gate,9,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""4"": 3, ""5"": 2, ""6"": 2, ""7"": 1, ""8"": 1}"
1187,blk.11.ffn_up_exps.weight,64,up,11,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 4, ""5"": 3, ""6"": 2}"
1188,blk.11.ffn_gate_exps.weight,64,gate,11,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 4, ""5"": 3, ""6"": 2}"
1189,blk.24.ffn_up_exps.weight,157,up,24,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 4, ""5"": 3, ""6"": 2}"
1190,blk.24.ffn_gate_exps.weight,157,gate,24,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 4, ""5"": 3, ""6"": 2}"
1191,blk.26.ffn_up_exps.weight,322,up,26,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 3, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2}"
1192,blk.26.ffn_gate_exps.weight,322,gate,26,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 3, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2}"
1193,blk.45.ffn_up_exps.weight,74,up,45,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""2"": 2, ""3"": 3, ""4"": 2, ""5"": 2}"
1194,blk.47.ffn_up_exps.weight,40,up,47,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 2, ""2"": 4, ""3"": 1, ""4"": 3}"
1195,blk.1.ffn_up_exps.weight,195,up,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 2, ""6"": 4, ""7"": 2, ""8"": 1}"
1196,blk.1.ffn_gate_exps.weight,195,gate,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 2, ""6"": 4, ""7"": 2, ""8"": 1}"
1197,blk.10.ffn_up_exps.weight,299,up,10,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 4, ""8"": 3}"
1198,blk.10.ffn_gate_exps.weight,299,gate,10,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 4, ""8"": 3}"
1199,blk.13.ffn_up_exps.weight,16,up,13,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2}"
1200,blk.13.ffn_gate_exps.weight,16,gate,13,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2}"
1201,blk.51.ffn_up_exps.weight,336,up,51,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 3, ""6"": 2, ""7"": 2, ""8"": 2}"
1202,blk.13.ffn_up_exps.weight,115,up,13,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 3, ""4"": 2, ""5"": 2, ""6"": 2}"
1203,blk.13.ffn_gate_exps.weight,115,gate,13,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 3, ""4"": 2, ""5"": 2, ""6"": 2}"
1204,blk.16.ffn_up_exps.weight,64,up,16,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""3"": 4, ""4"": 2, ""5"": 3}"
1205,blk.16.ffn_gate_exps.weight,64,gate,16,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""3"": 4, ""4"": 2, ""5"": 3}"
1206,blk.17.ffn_up_exps.weight,238,up,17,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 3, ""4"": 2, ""5"": 4}"
1207,blk.17.ffn_gate_exps.weight,238,gate,17,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 3, ""4"": 2, ""5"": 4}"
1208,blk.1.ffn_up_exps.weight,306,up,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 3}"
1209,blk.1.ffn_gate_exps.weight,306,gate,1,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 3}"
1210,blk.23.ffn_up_exps.weight,307,up,23,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 3, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2}"
1211,blk.23.ffn_gate_exps.weight,307,gate,23,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 3, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2}"
1212,blk.30.ffn_up_exps.weight,335,up,30,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 1, ""5"": 5, ""6"": 1, ""7"": 2}"
1213,blk.32.ffn_up_exps.weight,102,up,32,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 2, ""4"": 2, ""5"": 1, ""6"": 3, ""7"": 1, ""8"": 1}"
1214,blk.16.ffn_up_exps.weight,341,up,16,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 2, ""4"": 5, ""5"": 1, ""6"": 1}"
1215,blk.16.ffn_gate_exps.weight,341,gate,16,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 2, ""4"": 5, ""5"": 1, ""6"": 1}"
1216,blk.21.ffn_up_exps.weight,159,up,21,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 1, ""4"": 3, ""5"": 4, ""6"": 1}"
1217,blk.21.ffn_gate_exps.weight,159,gate,21,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 1, ""4"": 3, ""5"": 4, ""6"": 1}"
1218,blk.18.ffn_up_exps.weight,294,up,18,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""3"": 1, ""4"": 1, ""5"": 4, ""6"": 1, ""7"": 2}"
1219,blk.18.ffn_gate_exps.weight,294,gate,18,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""3"": 1, ""4"": 1, ""5"": 4, ""6"": 1, ""7"": 2}"
1220,blk.34.ffn_up_exps.weight,263,up,34,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 3, ""6"": 2, ""7"": 2, ""8"": 2}"
1221,blk.47.ffn_up_exps.weight,143,up,47,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 3, ""5"": 2, ""6"": 1, ""7"": 3, ""8"": 1}"
1222,blk.19.ffn_up_exps.weight,304,up,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 2, ""6"": 1, ""7"": 5, ""8"": 1}"
1223,blk.19.ffn_gate_exps.weight,304,gate,19,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""4"": 1, ""5"": 2, ""6"": 1, ""7"": 5, ""8"": 1}"
1224,blk.52.ffn_up_exps.weight,119,up,52,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""3"": 1, ""6"": 3, ""7"": 2, ""8"": 3}"
1225,blk.15.ffn_up_exps.weight,91,up,15,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 1, ""6"": 1, ""7"": 3, ""8"": 5}"
1226,blk.15.ffn_gate_exps.weight,91,gate,15,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""5"": 1, ""6"": 1, ""7"": 3, ""8"": 5}"
1227,blk.40.ffn_up_exps.weight,151,up,40,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 2, ""3"": 3, ""4"": 2, ""5"": 1, ""7"": 2}"
1228,blk.25.ffn_up_exps.weight,280,up,25,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""4"": 2, ""5"": 4, ""6"": 1, ""7"": 1, ""8"": 1}"
1229,blk.25.ffn_gate_exps.weight,280,gate,25,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""4"": 2, ""5"": 4, ""6"": 1, ""7"": 1, ""8"": 1}"
1230,blk.27.ffn_up_exps.weight,328,up,27,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 2, ""5"": 4, ""6"": 2, ""7"": 1}"
1231,blk.27.ffn_gate_exps.weight,328,gate,27,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""3"": 1, ""4"": 2, ""5"": 4, ""6"": 2, ""7"": 1}"
1232,blk.43.ffn_up_exps.weight,102,up,43,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 2, ""5"": 3, ""6"": 2, ""7"": 1, ""8"": 1}"
1233,blk.14.ffn_up_exps.weight,114,up,14,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 2, ""6"": 1, ""7"": 1}"
1234,blk.38.ffn_up_exps.weight,88,up,38,4702208,10,47022080,"dev_france_regression,dev_intelligence_general","{""0"": 10}","{""0"": 47022080}","{""1"": 1, ""2"": 1, ""3"": 3, ""5"": 2, ""6"": 2, ""7"": 1}"
