rank,tensor,expert_idx,role,layer,expert_bytes,rows,bytes,prompts,source_rows,source_bytes,jobs_hist
1646,blk.1.ffn_up_exps.weight,24,up,1,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 3, ""5"": 1, ""7"": 1}"
1647,blk.1.ffn_up_exps.weight,302,up,1,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
1648,blk.1.ffn_gate_exps.weight,24,gate,1,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 3, ""5"": 1, ""7"": 1}"
1649,blk.1.ffn_gate_exps.weight,302,gate,1,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
1650,blk.8.ffn_gate_exps.weight,237,gate,8,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 4, ""5"": 1}"
1651,blk.9.ffn_gate_exps.weight,31,gate,9,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""7"": 3, ""8"": 2}"
1652,blk.10.ffn_up_exps.weight,222,up,10,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
1653,blk.10.ffn_up_exps.weight,257,up,10,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""5"": 2, ""6"": 1, ""8"": 2}"
1654,blk.10.ffn_gate_exps.weight,222,gate,10,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
1655,blk.10.ffn_gate_exps.weight,257,gate,10,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""5"": 2, ""6"": 1, ""8"": 2}"
1656,blk.12.ffn_up_exps.weight,202,up,12,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 2, ""5"": 1, ""6"": 1}"
1657,blk.12.ffn_up_exps.weight,213,up,12,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 2, ""5"": 1, ""6"": 2}"
1658,blk.12.ffn_gate_exps.weight,202,gate,12,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 2, ""5"": 1, ""6"": 1}"
1659,blk.12.ffn_gate_exps.weight,213,gate,12,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 2, ""5"": 1, ""6"": 2}"
1660,blk.14.ffn_up_exps.weight,323,up,14,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 2, ""5"": 2, ""6"": 1}"
1661,blk.19.ffn_up_exps.weight,302,up,19,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 1, ""4"": 2, ""7"": 1}"
1662,blk.19.ffn_gate_exps.weight,302,gate,19,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 1, ""4"": 2, ""7"": 1}"
1663,blk.22.ffn_up_exps.weight,254,up,22,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}"
1664,blk.22.ffn_gate_exps.weight,254,gate,22,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}"
1665,blk.24.ffn_up_exps.weight,169,up,24,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""5"": 3, ""6"": 1, ""7"": 1}"
1666,blk.24.ffn_gate_exps.weight,169,gate,24,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""5"": 3, ""6"": 1, ""7"": 1}"
1667,blk.26.ffn_up_exps.weight,37,up,26,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1}"
1668,blk.26.ffn_gate_exps.weight,37,gate,26,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1}"
1669,blk.28.ffn_up_exps.weight,88,up,28,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 2, ""5"": 3}"
1670,blk.28.ffn_up_exps.weight,139,up,28,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 1, ""5"": 3}"
1671,blk.28.ffn_up_exps.weight,302,up,28,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 2, ""5"": 2}"
1672,blk.33.ffn_up_exps.weight,215,up,33,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""7"": 2, ""8"": 1}"
1673,blk.52.ffn_up_exps.weight,194,up,52,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 3, ""6"": 1}"
1674,blk.54.ffn_up_exps.weight,277,up,54,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 1, ""4"": 2, ""7"": 1}"
1675,blk.8.ffn_gate_exps.weight,349,gate,8,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}"
1676,blk.11.ffn_up_exps.weight,64,up,11,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 3, ""5"": 2}"
1677,blk.11.ffn_up_exps.weight,127,up,11,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1}"
1678,blk.11.ffn_gate_exps.weight,64,gate,11,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 3, ""5"": 2}"
1679,blk.11.ffn_gate_exps.weight,127,gate,11,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1}"
1680,blk.17.ffn_up_exps.weight,175,up,17,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""6"": 1}"
1681,blk.17.ffn_gate_exps.weight,175,gate,17,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""6"": 1}"
1682,blk.20.ffn_up_exps.weight,5,up,20,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 4}"
1683,blk.20.ffn_gate_exps.weight,5,gate,20,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 4}"
1684,blk.24.ffn_up_exps.weight,75,up,24,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 5}"
1685,blk.24.ffn_up_exps.weight,157,up,24,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 3, ""5"": 1, ""6"": 1}"
1686,blk.24.ffn_gate_exps.weight,75,gate,24,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 5}"
1687,blk.24.ffn_gate_exps.weight,157,gate,24,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 3, ""5"": 1, ""6"": 1}"
1688,blk.34.ffn_up_exps.weight,48,up,34,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""2"": 1, ""4"": 2, ""7"": 1}"
1689,blk.38.ffn_up_exps.weight,181,up,38,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""3"": 1, ""5"": 1, ""6"": 2}"
1690,blk.53.ffn_up_exps.weight,59,up,53,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""4"": 2, ""5"": 1}"
1691,blk.55.ffn_up_exps.weight,290,up,55,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""5"": 2, ""6"": 1}"
1692,blk.1.ffn_up_exps.weight,256,up,1,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
1693,blk.1.ffn_gate_exps.weight,256,gate,1,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
1694,blk.7.ffn_gate_exps.weight,289,gate,7,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1}"
1695,blk.23.ffn_up_exps.weight,307,up,23,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}"
1696,blk.23.ffn_gate_exps.weight,307,gate,23,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}"
1697,blk.42.ffn_up_exps.weight,119,up,42,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1}"
1698,blk.49.ffn_up_exps.weight,114,up,49,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""6"": 1, ""7"": 1, ""8"": 1}"
1699,blk.18.ffn_up_exps.weight,258,up,18,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""2"": 1, ""4"": 1, ""5"": 1, ""6"": 1}"
1700,blk.18.ffn_gate_exps.weight,258,gate,18,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""2"": 1, ""4"": 1, ""5"": 1, ""6"": 1}"
1701,blk.40.ffn_up_exps.weight,133,up,40,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""1"": 1, ""2"": 1, ""5"": 2, ""6"": 1}"
1702,blk.54.ffn_up_exps.weight,225,up,54,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 2, ""4"": 2, ""5"": 1}"
1703,blk.34.ffn_up_exps.weight,263,up,34,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""6"": 2, ""7"": 1, ""8"": 2}"
1704,blk.19.ffn_up_exps.weight,304,up,19,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}"
1705,blk.19.ffn_gate_exps.weight,304,gate,19,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}"
1706,blk.7.ffn_gate_exps.weight,274,gate,7,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""4"": 1, ""5"": 2, ""6"": 2}"
1707,blk.26.ffn_up_exps.weight,109,up,26,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""5"": 2, ""6"": 1, ""8"": 1}"
1708,blk.26.ffn_gate_exps.weight,109,gate,26,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""5"": 2, ""6"": 1, ""8"": 1}"
1709,blk.30.ffn_up_exps.weight,354,up,30,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""2"": 1, ""4"": 1, ""5"": 2, ""6"": 1}"
1710,blk.48.ffn_up_exps.weight,108,up,48,4702208,5,23511040,"dev_france_regression,dev_intelligence_general","{""0"": 5}","{""0"": 23511040}","{""3"": 1, ""4"": 1, ""6"": 2, ""8"": 1}"
1711,blk.8.ffn_down_exps.weight,184,down,8,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""6"": 1, ""8"": 1}"
1712,blk.8.ffn_down_exps.weight,294,down,8,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""5"": 1, ""8"": 2}"
1713,blk.15.ffn_down_exps.weight,336,down,15,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 1, ""6"": 1, ""8"": 2}"
1714,blk.9.ffn_down_exps.weight,331,down,9,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""7"": 2, ""8"": 1}"
1715,blk.18.ffn_down_exps.weight,40,down,18,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
1716,blk.6.ffn_down_exps.weight,174,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1717,blk.6.ffn_down_exps.weight,207,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
1718,blk.9.ffn_down_exps.weight,239,down,9,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""6"": 1, ""8"": 2}"
1719,blk.18.ffn_down_exps.weight,283,down,18,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 1, ""6"": 3}"
1720,blk.7.ffn_down_exps.weight,148,down,7,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""5"": 1, ""6"": 2}"
1721,blk.7.ffn_down_exps.weight,161,down,7,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""5"": 1, ""6"": 2}"
1722,blk.15.ffn_down_exps.weight,125,down,15,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""4"": 2, ""5"": 1}"
1723,blk.6.ffn_down_exps.weight,268,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""7"": 2, ""8"": 1}"
1724,blk.6.ffn_down_exps.weight,341,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""8"": 2}"
1725,blk.18.ffn_down_exps.weight,268,down,18,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""6"": 2}"
1726,blk.6.ffn_down_exps.weight,255,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""6"": 1, ""7"": 1, ""8"": 2}"
1727,blk.6.ffn_down_exps.weight,188,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""6"": 2, ""7"": 1}"
1728,blk.8.ffn_down_exps.weight,373,down,8,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""6"": 2}"
1729,blk.9.ffn_down_exps.weight,376,down,9,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""7"": 2}"
1730,blk.10.ffn_down_exps.weight,147,down,10,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""3"": 1, ""7"": 1, ""8"": 2}"
1731,blk.7.ffn_down_exps.weight,88,down,7,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""7"": 3, ""8"": 1}"
1732,blk.10.ffn_down_exps.weight,352,down,10,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1733,blk.18.ffn_down_exps.weight,236,down,18,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""4"": 1, ""5"": 2, ""8"": 1}"
1734,blk.6.ffn_down_exps.weight,318,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""7"": 1, ""8"": 3}"
1735,blk.8.ffn_down_exps.weight,341,down,8,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""6"": 1, ""7"": 2, ""8"": 1}"
1736,blk.6.ffn_down_exps.weight,30,down,6,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""6"": 2, ""7"": 2}"
1737,blk.9.ffn_down_exps.weight,257,down,9,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""6"": 1, ""8"": 1}"
1738,blk.15.ffn_down_exps.weight,144,down,15,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""2"": 1, ""3"": 2, ""7"": 1}"
1739,blk.18.ffn_down_exps.weight,294,down,18,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""1"": 1, ""6"": 3}"
1740,blk.9.ffn_down_exps.weight,150,down,9,8257536,4,33030144,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 33030144}","{""5"": 2, ""7"": 1, ""8"": 1}"
1741,blk.4.ffn_down_exps.weight,311,down,4,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""7"": 1, ""8"": 3}"
1742,blk.19.ffn_down_exps.weight,15,down,19,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 1, ""7"": 1, ""8"": 2}"
1743,blk.22.ffn_down_exps.weight,12,down,22,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""3"": 3, ""8"": 1}"
1744,blk.22.ffn_down_exps.weight,309,down,22,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""5"": 1, ""6"": 2, ""8"": 1}"
1745,blk.4.ffn_down_exps.weight,93,down,4,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""3"": 1, ""5"": 1, ""7"": 2}"
1746,blk.23.ffn_down_exps.weight,244,down,23,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""6"": 2, ""8"": 1}"
1747,blk.57.ffn_down_exps.weight,20,down,57,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 2, ""7"": 1}"
1748,blk.19.ffn_down_exps.weight,305,down,19,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""3"": 1, ""5"": 1, ""6"": 2}"
1749,blk.24.ffn_down_exps.weight,292,down,24,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""3"": 1, ""4"": 1, ""5"": 1, ""7"": 1}"
1750,blk.58.ffn_down_exps.weight,58,down,58,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 2, ""7"": 1, ""8"": 1}"
1751,blk.16.ffn_down_exps.weight,309,down,16,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""3"": 1, ""5"": 2, ""7"": 1}"
1752,blk.23.ffn_down_exps.weight,177,down,23,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1753,blk.21.ffn_down_exps.weight,339,down,21,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
1754,blk.58.ffn_down_exps.weight,285,down,58,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""6"": 1, ""7"": 2}"
1755,blk.4.ffn_down_exps.weight,260,down,4,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 1, ""7"": 1, ""8"": 2}"
1756,blk.20.ffn_down_exps.weight,201,down,20,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 2, ""8"": 2}"
1757,blk.22.ffn_down_exps.weight,79,down,22,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""5"": 2, ""7"": 2}"
1758,blk.23.ffn_down_exps.weight,204,down,23,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1759,blk.23.ffn_down_exps.weight,357,down,23,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""5"": 2, ""6"": 2}"
1760,blk.58.ffn_down_exps.weight,188,down,58,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 2, ""7"": 1, ""8"": 1}"
1761,blk.16.ffn_down_exps.weight,140,down,16,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
1762,blk.20.ffn_down_exps.weight,22,down,20,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""7"": 2, ""8"": 2}"
1763,blk.22.ffn_down_exps.weight,380,down,22,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 1, ""7"": 3}"
1764,blk.24.ffn_down_exps.weight,299,down,24,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""7"": 2, ""8"": 1}"
1765,blk.25.ffn_down_exps.weight,34,down,25,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 1, ""7"": 2, ""8"": 1}"
1766,blk.25.ffn_down_exps.weight,117,down,25,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""7"": 2, ""8"": 2}"
1767,blk.58.ffn_down_exps.weight,355,down,58,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 2, ""5"": 1, ""6"": 1}"
1768,blk.21.ffn_down_exps.weight,175,down,21,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""2"": 1, ""6"": 1, ""7"": 2}"
1769,blk.19.ffn_down_exps.weight,188,down,19,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}"
1770,blk.21.ffn_down_exps.weight,29,down,21,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""2"": 1, ""4"": 1, ""5"": 1, ""7"": 1}"
1771,blk.24.ffn_down_exps.weight,298,down,24,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""6"": 2, ""8"": 1}"
1772,blk.24.ffn_down_exps.weight,375,down,24,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""3"": 1, ""4"": 1, ""6"": 1, ""7"": 1}"
1773,blk.25.ffn_down_exps.weight,203,down,25,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 1, ""7"": 1, ""8"": 1}"
1774,blk.4.ffn_down_exps.weight,258,down,4,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""6"": 1, ""8"": 3}"
1775,blk.16.ffn_down_exps.weight,344,down,16,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 2, ""6"": 1}"
1776,blk.19.ffn_down_exps.weight,17,down,19,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""1"": 1, ""5"": 1, ""6"": 1, ""8"": 1}"
1777,blk.22.ffn_down_exps.weight,92,down,22,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""2"": 2, ""3"": 1, ""7"": 1}"
1778,blk.4.ffn_down_exps.weight,314,down,4,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""7"": 3, ""8"": 1}"
1779,blk.19.ffn_down_exps.weight,192,down,19,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""5"": 2, ""7"": 1, ""8"": 1}"
1780,blk.23.ffn_down_exps.weight,301,down,23,7798784,4,31195136,"dev_france_regression,dev_intelligence_general","{""0"": 4}","{""0"": 31195136}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
