layer	kind	tensor	expert_idx	current_nbytes	remote_nbytes	remote_type	source_pack
50	down	blk.50.ffn_down_exps.weight	335	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	336	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	337	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	340	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	345	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	347	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	349	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	353	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	354	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	355	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	356	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	358	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	361	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	362	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	367	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	369	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	370	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	371	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	375	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	378	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	down	blk.50.ffn_down_exps.weight	383	6307840	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	0	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	5	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	9	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	10	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	11	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	14	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	16	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	18	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	19	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	27	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	28	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	31	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	38	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	40	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	43	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	52	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	53	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	57	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	60	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	63	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	64	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	65	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	67	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	69	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	75	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	78	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	80	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	81	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	82	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	86	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	88	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	89	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	92	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	100	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	101	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	106	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	107	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	110	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	111	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	114	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	116	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	119	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	121	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	122	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	125	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	127	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	128	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	130	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	132	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	150	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	152	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	154	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	155	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	156	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	158	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	164	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	167	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	168	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	170	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	172	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	173	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	174	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	179	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	180	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	181	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	182	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	183	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	184	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	192	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	195	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	197	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	199	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	201	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	202	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	203	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	206	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	209	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	213	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	214	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	216	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	217	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	219	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	221	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	222	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	225	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	228	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	233	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	234	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	237	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	240	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	242	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	243	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	246	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	253	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	260	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	261	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	262	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	263	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	266	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	267	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	270	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	271	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	274	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	276	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	277	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	278	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	286	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	287	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	288	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	291	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	296	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	297	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	298	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	299	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	301	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	307	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	308	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	311	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	313	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	316	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	320	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	323	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	327	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	328	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	329	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	330	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	335	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	336	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	337	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	340	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	345	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	347	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	353	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	354	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	355	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	356	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	358	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	361	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	362	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	367	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	369	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	370	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	371	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	375	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	378	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	gate	blk.50.ffn_gate_exps.weight	383	5619712	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	0	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	5	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	11	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	14	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	18	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	19	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	27	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	28	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	31	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	38	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	40	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	43	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	52	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	53	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	60	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	64	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	65	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	69	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	78	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	80	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	86	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	100	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	106	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	107	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	111	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	114	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	116	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	121	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	125	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	128	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	130	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	132	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	150	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	152	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	154	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	155	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	156	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	158	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	164	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	167	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	168	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	170	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	172	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	173	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	174	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
50	up	blk.50.ffn_up_exps.weight	179	4702208	2867200	IQ1_S	mradermacher-i1-IQ1_S-dev-route-budgeted
