entry_idx	tensor	expert_idx	kind	layer	remote_type	current_nbytes	remote_nbytes	runtime_nbytes_match	remote_shard_name	remote_url	remote_abs_start	remote_abs_end	remote_range_header	remote_range_valid	pack_offset	source_pack
25409	blk.53.ffn_up_exps.weight	99	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47016738368	47019605567	bytes=47016738368-47019605567	1	98733854720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25410	blk.53.ffn_up_exps.weight	101	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47022472768	47025339967	bytes=47022472768-47025339967	1	98736721920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25411	blk.53.ffn_up_exps.weight	102	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47025339968	47028207167	bytes=47025339968-47028207167	1	98739589120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25412	blk.53.ffn_up_exps.weight	103	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47028207168	47031074367	bytes=47028207168-47031074367	1	98742456320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25413	blk.53.ffn_up_exps.weight	105	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47033941568	47036808767	bytes=47033941568-47036808767	1	98745323520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25414	blk.53.ffn_up_exps.weight	108	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47042543168	47045410367	bytes=47042543168-47045410367	1	98748190720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25415	blk.53.ffn_up_exps.weight	115	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47062613568	47065480767	bytes=47062613568-47065480767	1	98751057920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25416	blk.53.ffn_up_exps.weight	116	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47065480768	47068347967	bytes=47065480768-47068347967	1	98753925120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25417	blk.53.ffn_up_exps.weight	118	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47071215168	47074082367	bytes=47071215168-47074082367	1	98756792320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25418	blk.53.ffn_up_exps.weight	129	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47102754368	47105621567	bytes=47102754368-47105621567	1	98759659520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25419	blk.53.ffn_up_exps.weight	130	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47105621568	47108488767	bytes=47105621568-47108488767	1	98762526720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25420	blk.53.ffn_up_exps.weight	131	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47108488768	47111355967	bytes=47108488768-47111355967	1	98765393920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25421	blk.53.ffn_up_exps.weight	132	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47111355968	47114223167	bytes=47111355968-47114223167	1	98768261120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25422	blk.53.ffn_up_exps.weight	133	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47114223168	47117090367	bytes=47114223168-47117090367	1	98771128320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25423	blk.53.ffn_up_exps.weight	134	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47117090368	47119957567	bytes=47117090368-47119957567	1	98773995520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25424	blk.53.ffn_up_exps.weight	139	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47131426368	47134293567	bytes=47131426368-47134293567	1	98776862720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25425	blk.53.ffn_up_exps.weight	140	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47134293568	47137160767	bytes=47134293568-47137160767	1	98779729920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25426	blk.53.ffn_up_exps.weight	141	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47137160768	47140027967	bytes=47137160768-47140027967	1	98782597120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25427	blk.53.ffn_up_exps.weight	142	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47140027968	47142895167	bytes=47140027968-47142895167	1	98785464320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25428	blk.53.ffn_up_exps.weight	146	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47151496768	47154363967	bytes=47151496768-47154363967	1	98788331520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25429	blk.53.ffn_up_exps.weight	148	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47157231168	47160098367	bytes=47157231168-47160098367	1	98791198720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25430	blk.53.ffn_up_exps.weight	149	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47160098368	47162965567	bytes=47160098368-47162965567	1	98794065920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25431	blk.53.ffn_up_exps.weight	152	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47168699968	47171567167	bytes=47168699968-47171567167	1	98796933120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25432	blk.53.ffn_up_exps.weight	153	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47171567168	47174434367	bytes=47171567168-47174434367	1	98799800320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25433	blk.53.ffn_up_exps.weight	154	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47174434368	47177301567	bytes=47174434368-47177301567	1	98802667520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25434	blk.53.ffn_up_exps.weight	155	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47177301568	47180168767	bytes=47177301568-47180168767	1	98805534720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25435	blk.53.ffn_up_exps.weight	156	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47180168768	47183035967	bytes=47180168768-47183035967	1	98808401920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25436	blk.53.ffn_up_exps.weight	157	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47183035968	47185903167	bytes=47183035968-47185903167	1	98811269120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25437	blk.53.ffn_up_exps.weight	158	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47185903168	47188770367	bytes=47185903168-47188770367	1	98814136320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25438	blk.53.ffn_up_exps.weight	161	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47194504768	47197371967	bytes=47194504768-47197371967	1	98817003520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25439	blk.53.ffn_up_exps.weight	163	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47200239168	47203106367	bytes=47200239168-47203106367	1	98819870720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25440	blk.53.ffn_up_exps.weight	165	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47205973568	47208840767	bytes=47205973568-47208840767	1	98822737920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25441	blk.53.ffn_up_exps.weight	170	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47220309568	47223176767	bytes=47220309568-47223176767	1	98825605120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25442	blk.53.ffn_up_exps.weight	171	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47223176768	47226043967	bytes=47223176768-47226043967	1	98828472320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25443	blk.53.ffn_up_exps.weight	173	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47228911168	47231778367	bytes=47228911168-47231778367	1	98831339520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25444	blk.53.ffn_up_exps.weight	174	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47231778368	47234645567	bytes=47231778368-47234645567	1	98834206720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25445	blk.53.ffn_up_exps.weight	176	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47237512768	47240379967	bytes=47237512768-47240379967	1	98837073920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25446	blk.53.ffn_up_exps.weight	177	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47240379968	47243247167	bytes=47240379968-47243247167	1	98839941120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25447	blk.53.ffn_up_exps.weight	178	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47243247168	47246114367	bytes=47243247168-47246114367	1	98842808320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25448	blk.53.ffn_up_exps.weight	179	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47246114368	47248981567	bytes=47246114368-47248981567	1	98845675520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25449	blk.53.ffn_up_exps.weight	180	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47248981568	47251848767	bytes=47248981568-47251848767	1	98848542720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25450	blk.53.ffn_up_exps.weight	182	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47254715968	47257583167	bytes=47254715968-47257583167	1	98851409920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25451	blk.53.ffn_up_exps.weight	183	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47257583168	47260450367	bytes=47257583168-47260450367	1	98854277120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25452	blk.53.ffn_up_exps.weight	184	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47260450368	47263317567	bytes=47260450368-47263317567	1	98857144320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25453	blk.53.ffn_up_exps.weight	186	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47266184768	47269051967	bytes=47266184768-47269051967	1	98860011520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25454	blk.53.ffn_up_exps.weight	187	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47269051968	47271919167	bytes=47269051968-47271919167	1	98862878720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25455	blk.53.ffn_up_exps.weight	188	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47271919168	47274786367	bytes=47271919168-47274786367	1	98865745920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25456	blk.53.ffn_up_exps.weight	189	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47274786368	47277653567	bytes=47274786368-47277653567	1	98868613120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25457	blk.53.ffn_up_exps.weight	191	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47280520768	47283387967	bytes=47280520768-47283387967	1	98871480320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25458	blk.53.ffn_up_exps.weight	193	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47286255168	47289122367	bytes=47286255168-47289122367	1	98874347520	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25459	blk.53.ffn_up_exps.weight	194	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47289122368	47291989567	bytes=47289122368-47291989567	1	98877214720	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25460	blk.53.ffn_up_exps.weight	195	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47291989568	47294856767	bytes=47291989568-47294856767	1	98880081920	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25461	blk.53.ffn_up_exps.weight	197	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47297723968	47300591167	bytes=47297723968-47300591167	1	98882949120	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
25462	blk.53.ffn_up_exps.weight	200	up	53	IQ1_S	4702208	2867200	0	IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	https://huggingface.co/AesSedai/Kimi-K2.7-Code-GGUF/resolve/main/IQ2_XXS/Kimi-K2.7-Code-IQ2_XXS-00006-of-00007.gguf	47306325568	47309192767	bytes=47306325568-47309192767	1	98885816320	/root/lfz/runs/ik_llama/kimi-iq3s-assets/kimi-iq3s-france-l12-upgate-v2.expert-pack
