rank,tensor,expert_idx,role,layer,expert_bytes,rows,bytes,prompts,source_rows,source_bytes,jobs_hist
1280,blk.42.ffn_gate_exps.weight,80,gate,42,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 3, ""5"": 1, ""6"": 2}"
1281,blk.14.ffn_gate_exps.weight,375,gate,14,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 3, ""4"": 1, ""5"": 3}"
1282,blk.34.ffn_gate_exps.weight,24,gate,34,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 1, ""4"": 2, ""5"": 3, ""6"": 1}"
1283,blk.40.ffn_gate_exps.weight,296,gate,40,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 2, ""4"": 1, ""6"": 1, ""8"": 3}"
1284,blk.40.ffn_gate_exps.weight,312,gate,40,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 3, ""3"": 1, ""5"": 1, ""6"": 2}"
1285,blk.43.ffn_gate_exps.weight,209,gate,43,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 1, ""3"": 3, ""4"": 1, ""5"": 1, ""8"": 1}"
1286,blk.55.ffn_gate_exps.weight,279,gate,55,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 3, ""4"": 1, ""6"": 2, ""7"": 1}"
1287,blk.58.ffn_up_exps.weight,285,up,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 1, ""6"": 2, ""7"": 3}"
1288,blk.58.ffn_gate_exps.weight,285,gate,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 1, ""6"": 2, ""7"": 3}"
1289,blk.3.ffn_up_exps.weight,367,up,3,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 5, ""6"": 2}"
1290,blk.3.ffn_gate_exps.weight,367,gate,3,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 5, ""6"": 2}"
1291,blk.4.ffn_up_exps.weight,105,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 2, ""6"": 1, ""7"": 1, ""8"": 3}"
1292,blk.4.ffn_gate_exps.weight,105,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 2, ""6"": 1, ""7"": 1, ""8"": 3}"
1293,blk.5.ffn_up_exps.weight,234,up,5,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 3, ""6"": 1, ""7"": 1, ""8"": 2}"
1294,blk.5.ffn_gate_exps.weight,234,gate,5,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 3, ""6"": 1, ""7"": 1, ""8"": 2}"
1295,blk.8.ffn_up_exps.weight,38,up,8,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 3, ""6"": 2}"
1296,blk.31.ffn_gate_exps.weight,97,gate,31,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 1, ""6"": 2, ""7"": 2}"
1297,blk.34.ffn_gate_exps.weight,274,gate,34,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 2, ""5"": 4}"
1298,blk.37.ffn_gate_exps.weight,290,gate,37,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 5, ""5"": 1}"
1299,blk.44.ffn_gate_exps.weight,196,gate,44,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}"
1300,blk.45.ffn_gate_exps.weight,268,gate,45,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 3, ""5"": 1, ""6"": 1}"
1301,blk.50.ffn_gate_exps.weight,216,gate,50,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 3, ""5"": 2, ""8"": 1}"
1302,blk.51.ffn_gate_exps.weight,236,gate,51,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""8"": 2}"
1303,blk.56.ffn_up_exps.weight,285,up,56,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 1}"
1304,blk.56.ffn_gate_exps.weight,285,gate,56,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 1}"
1305,blk.58.ffn_up_exps.weight,375,up,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 1, ""6"": 4, ""7"": 1}"
1306,blk.58.ffn_gate_exps.weight,375,gate,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 1, ""6"": 4, ""7"": 1}"
1307,blk.4.ffn_up_exps.weight,35,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 3, ""7"": 2}"
1308,blk.4.ffn_gate_exps.weight,35,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 3, ""7"": 2}"
1309,blk.5.ffn_up_exps.weight,154,up,5,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 3, ""6"": 1, ""7"": 1, ""8"": 1}"
1310,blk.5.ffn_gate_exps.weight,154,gate,5,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 3, ""6"": 1, ""7"": 1, ""8"": 1}"
1311,blk.7.ffn_up_exps.weight,204,up,7,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 1, ""5"": 1, ""6"": 3, ""8"": 1}"
1312,blk.14.ffn_gate_exps.weight,161,gate,14,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 1}"
1313,blk.29.ffn_gate_exps.weight,124,gate,29,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""6"": 2, ""7"": 2, ""8"": 3}"
1314,blk.30.ffn_gate_exps.weight,282,gate,30,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 1, ""7"": 3, ""8"": 2}"
1315,blk.31.ffn_gate_exps.weight,365,gate,31,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 1, ""7"": 3, ""8"": 2}"
1316,blk.32.ffn_gate_exps.weight,324,gate,32,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 1, ""6"": 2, ""8"": 3}"
1317,blk.34.ffn_gate_exps.weight,133,gate,34,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 1, ""4"": 1, ""6"": 1, ""7"": 1, ""8"": 3}"
1318,blk.34.ffn_gate_exps.weight,320,gate,34,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""7"": 1, ""8"": 6}"
1319,blk.41.ffn_gate_exps.weight,215,gate,41,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 2, ""7"": 2, ""8"": 2}"
1320,blk.44.ffn_gate_exps.weight,350,gate,44,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""6"": 2, ""7"": 1, ""8"": 4}"
1321,blk.45.ffn_gate_exps.weight,250,gate,45,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 2, ""7"": 2, ""8"": 2}"
1322,blk.49.ffn_gate_exps.weight,209,gate,49,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 1, ""7"": 2, ""8"": 3}"
1323,blk.50.ffn_gate_exps.weight,296,gate,50,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""7"": 1, ""8"": 4}"
1324,blk.54.ffn_gate_exps.weight,90,gate,54,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1}"
1325,blk.58.ffn_up_exps.weight,355,up,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1}"
1326,blk.58.ffn_gate_exps.weight,355,gate,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1}"
1327,blk.7.ffn_up_exps.weight,116,up,7,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 1}"
1328,blk.57.ffn_up_exps.weight,297,up,57,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2}"
1329,blk.57.ffn_gate_exps.weight,297,gate,57,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 2}"
1330,blk.59.ffn_up_exps.weight,124,up,59,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""7"": 1}"
1331,blk.59.ffn_gate_exps.weight,124,gate,59,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""7"": 1}"
1332,blk.4.ffn_up_exps.weight,16,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 2, ""6"": 2, ""7"": 1, ""8"": 2}"
1333,blk.4.ffn_up_exps.weight,77,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 4, ""7"": 2}"
1334,blk.4.ffn_gate_exps.weight,16,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 2, ""6"": 2, ""7"": 1, ""8"": 2}"
1335,blk.4.ffn_gate_exps.weight,77,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 4, ""7"": 2}"
1336,blk.6.ffn_up_exps.weight,363,up,6,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 1, ""6"": 3, ""7"": 2}"
1337,blk.6.ffn_gate_exps.weight,363,gate,6,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 1, ""6"": 3, ""7"": 2}"
1338,blk.8.ffn_up_exps.weight,293,up,8,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 2, ""5"": 3, ""6"": 1}"
1339,blk.30.ffn_gate_exps.weight,30,gate,30,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 1, ""3"": 1, ""4"": 2, ""5"": 3}"
1340,blk.30.ffn_gate_exps.weight,247,gate,30,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 3, ""6"": 2, ""7"": 1}"
1341,blk.32.ffn_gate_exps.weight,75,gate,32,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 3, ""5"": 2, ""7"": 1}"
1342,blk.33.ffn_gate_exps.weight,344,gate,33,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 2, ""5"": 2, ""7"": 1}"
1343,blk.37.ffn_gate_exps.weight,138,gate,37,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 3, ""5"": 2}"
1344,blk.47.ffn_gate_exps.weight,223,gate,47,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1}"
1345,blk.47.ffn_gate_exps.weight,257,gate,47,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}"
1346,blk.57.ffn_up_exps.weight,31,up,57,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 4, ""5"": 1, ""7"": 1}"
1347,blk.57.ffn_gate_exps.weight,31,gate,57,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""4"": 4, ""5"": 1, ""7"": 1}"
1348,blk.4.ffn_up_exps.weight,84,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 2, ""6"": 2, ""7"": 1, ""8"": 1}"
1349,blk.4.ffn_gate_exps.weight,84,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 2, ""6"": 2, ""7"": 1, ""8"": 1}"
1350,blk.30.ffn_gate_exps.weight,189,gate,30,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 4, ""5"": 1, ""7"": 1}"
1351,blk.31.ffn_gate_exps.weight,22,gate,31,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 3, ""6"": 3}"
1352,blk.42.ffn_gate_exps.weight,170,gate,42,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 4, ""5"": 2, ""6"": 1}"
1353,blk.46.ffn_gate_exps.weight,368,gate,46,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 3, ""4"": 1, ""6"": 2, ""8"": 1}"
1354,blk.48.ffn_gate_exps.weight,274,gate,48,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 2, ""6"": 2, ""7"": 2}"
1355,blk.51.ffn_gate_exps.weight,152,gate,51,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 4, ""5"": 1, ""6"": 2}"
1356,blk.4.ffn_up_exps.weight,314,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""5"": 1, ""7"": 2, ""8"": 2}"
1357,blk.4.ffn_gate_exps.weight,314,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""5"": 1, ""7"": 2, ""8"": 2}"
1358,blk.31.ffn_gate_exps.weight,187,gate,31,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 2, ""5"": 2, ""6"": 1}"
1359,blk.34.ffn_gate_exps.weight,331,gate,34,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 2, ""5"": 2, ""7"": 1, ""8"": 1}"
1360,blk.46.ffn_gate_exps.weight,219,gate,46,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 2, ""2"": 1, ""3"": 4}"
1361,blk.51.ffn_gate_exps.weight,73,gate,51,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 1}"
1362,blk.58.ffn_up_exps.weight,223,up,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1}"
1363,blk.58.ffn_gate_exps.weight,223,gate,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1}"
1364,blk.8.ffn_up_exps.weight,339,up,8,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 3, ""5"": 1, ""6"": 1, ""7"": 2}"
1365,blk.45.ffn_gate_exps.weight,112,gate,45,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""6"": 1, ""7"": 4, ""8"": 1}"
1366,blk.9.ffn_up_exps.weight,274,up,9,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 3, ""5"": 3, ""6"": 1}"
1367,blk.49.ffn_gate_exps.weight,303,gate,49,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""7"": 1}"
1368,blk.3.ffn_up_exps.weight,335,up,3,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""5"": 2, ""7"": 2, ""8"": 1}"
1369,blk.3.ffn_gate_exps.weight,335,gate,3,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""5"": 2, ""7"": 2, ""8"": 1}"
1370,blk.9.ffn_up_exps.weight,120,up,9,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""5"": 3, ""6"": 3}"
1371,blk.9.ffn_up_exps.weight,257,up,9,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""6"": 3, ""7"": 1, ""8"": 3}"
1372,blk.47.ffn_gate_exps.weight,375,gate,47,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 3, ""5"": 1, ""6"": 3}"
1373,blk.29.ffn_gate_exps.weight,127,gate,29,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 4, ""7"": 1}"
1374,blk.35.ffn_gate_exps.weight,46,gate,35,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 1, ""6"": 1, ""7"": 2, ""8"": 1}"
1375,blk.35.ffn_gate_exps.weight,231,gate,35,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 1}"
1376,blk.59.ffn_up_exps.weight,313,up,59,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 3, ""5"": 4}"
1377,blk.59.ffn_gate_exps.weight,313,gate,59,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 3, ""5"": 4}"
1378,blk.5.ffn_up_exps.weight,96,up,5,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""6"": 5, ""7"": 2}"
1379,blk.5.ffn_gate_exps.weight,96,gate,5,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""6"": 5, ""7"": 2}"
1380,blk.9.ffn_up_exps.weight,118,up,9,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 4, ""5"": 1}"
1381,blk.55.ffn_gate_exps.weight,312,gate,55,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 2, ""5"": 4}"
1382,blk.4.ffn_up_exps.weight,337,up,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 1, ""7"": 1, ""8"": 4}"
1383,blk.4.ffn_gate_exps.weight,337,gate,4,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 1, ""7"": 1, ""8"": 4}"
1384,blk.6.ffn_up_exps.weight,149,up,6,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 1}"
1385,blk.6.ffn_gate_exps.weight,149,gate,6,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 2, ""3"": 2, ""4"": 1, ""5"": 1, ""7"": 1}"
1386,blk.8.ffn_up_exps.weight,331,up,8,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 2, ""5"": 3, ""6"": 1}"
1387,blk.32.ffn_gate_exps.weight,295,gate,32,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""6"": 2, ""8"": 4}"
1388,blk.45.ffn_gate_exps.weight,356,gate,45,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 2}"
1389,blk.9.ffn_up_exps.weight,150,up,9,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1}"
1390,blk.55.ffn_gate_exps.weight,32,gate,55,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}"
1391,blk.34.ffn_gate_exps.weight,150,gate,34,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 4, ""6"": 1, ""7"": 1}"
1392,blk.38.ffn_gate_exps.weight,116,gate,38,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 3, ""4"": 2, ""6"": 2}"
1393,blk.50.ffn_gate_exps.weight,64,gate,50,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 2}"
1394,blk.52.ffn_gate_exps.weight,39,gate,52,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""3"": 1, ""4"": 1, ""6"": 2, ""7"": 1, ""8"": 1}"
1395,blk.58.ffn_up_exps.weight,115,up,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 2, ""7"": 3, ""8"": 1}"
1396,blk.58.ffn_gate_exps.weight,115,gate,58,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 2, ""7"": 3, ""8"": 1}"
1397,blk.60.ffn_up_exps.weight,333,up,60,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""7"": 3, ""8"": 3}"
1398,blk.60.ffn_gate_exps.weight,333,gate,60,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""7"": 3, ""8"": 3}"
1399,blk.3.ffn_up_exps.weight,16,up,3,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 2, ""7"": 2, ""8"": 2}"
1400,blk.3.ffn_gate_exps.weight,16,gate,3,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 1, ""6"": 2, ""7"": 2, ""8"": 2}"
1401,blk.33.ffn_gate_exps.weight,96,gate,33,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""5"": 2, ""6"": 1, ""7"": 2, ""8"": 2}"
1402,blk.35.ffn_gate_exps.weight,311,gate,35,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""2"": 1, ""5"": 2, ""6"": 1, ""7"": 2, ""8"": 1}"
1403,blk.36.ffn_gate_exps.weight,312,gate,36,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 3}"
1404,blk.51.ffn_gate_exps.weight,53,gate,51,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 2}"
1405,blk.56.ffn_up_exps.weight,155,up,56,5619712,7,39337984,"dev_france_regression,dev_intelligence_general","{""0"": 7}","{""0"": 39337984}","{""3"": 2, ""4"": 3, ""7"": 2}"
